Operator,Date,Area,Vehicle Type,Trip Start Count,Trip End Count,Morning Deployment Available Count,Mean Available Vehicle Count,Mean Unavailable Vehicle Count,Mean Active Vehicle Count,Vehicle Utilization By Mean Available Vehicles,Vehicle Utilization By Mean Active Vehicles,Average Vehicle Idle Seconds,Total Vehicles Seen
Lime,2022-09-28,Micromobility Parking Hubs (10m Buffer),e-bike,4,6,0,0.25,0.04,0.28,16.03,14.39,3127.25,8
Lime,2022-09-28,Micromobility Parking Hubs (20m Buffer),e-bike,11,11,1,1.29,0.04,1.36,8.52,8.08,7186.44,16
Lime,2022-09-28,Micromobility Parking Hubs (30m Buffer),e-bike,29,22,1,2.52,0.09,2.66,11.53,10.9,6257.72,36
Lime,2022-09-28,Private Development For Analysis,e-bike,0,0,0,0,0,0,,,,0
Lime,2022-09-28,Council District 10,e-bike,338,343,190,174.27,8.58,176.83,1.94,1.91,46464.86,340
Lime,2022-09-28,Council District 11,e-bike,0,1,1,1.14,0.97,1.14,0,0,60581,3
Lime,2022-09-28,Stephen's Rockies Gameday Area,e-bike,131,129,27,26.05,0.64,26.99,5.03,4.85,19547.53,118
Lime,2022-09-28,Denver City Boundary,e-bike,2111,2116,1376,1303.86,64.32,1321.05,1.62,1.6,80855.84,1462
Lime,2022-09-28,2401 Colfax Mobility Hub,scooter,1,2,0,0.03,0,0.03,35.35,29.76,1338.5,2
Lime,2022-09-28,Civic Center Station Mobility Hub,scooter,0,0,0,0,0,0,,,,0
Lime,2022-09-28,Opportunity Areas (4/13/21),scooter,1721,1566,748,636.54,26.29,647.01,2.7,2.66,39386.53,1454
Lime,2022-09-28,15th St for 2023 TIP,scooter,681,717,52,49.19,3.44,52.97,13.85,12.86,9512.9,478
Lime,2022-09-28,Coor's Field ,scooter,267,292,28,18.84,2.38,20.32,14.17,13.14,8370.67,219
Lime,2022-09-28,Coor's Field Larger Area,scooter,617,632,59,47.91,3.93,51.33,12.88,12.02,10367.72,432
Lime,2022-09-28,Council District 1,scooter,895,926,346,307.99,13.86,313.63,2.91,2.85,39897.21,697
Lime,2022-09-28,Council District 2,scooter,44,43,37,28.11,9.84,28.6,1.57,1.54,59619.89,55
Lime,2022-09-28,Council District 3,scooter,794,767,296,251.01,14.25,255.95,3.16,3.1,36264.34,632
Lime,2022-09-28,Council District 4,scooter,87,88,38,32.01,5.65,32.59,2.72,2.67,51645.03,63
Lime,2022-09-28,Council District 5,scooter,101,112,49,44.57,3.29,45.38,2.27,2.23,41348.5,100
Lime,2022-09-28,Council District 6,scooter,221,242,63,65,7.43,66.24,3.4,3.34,41720.16,150
Lime,2022-09-28,Council District 7,scooter,461,472,219,188.92,16.51,191.96,2.44,2.4,41760.98,425
Lime,2022-09-28,Council District 8,scooter,198,207,86,71.45,15.94,72.73,2.77,2.72,48713.15,155
Lime,2022-09-28,Council District 9,scooter,4946,4911,898,780.35,48.36,808.49,6.34,6.12,47417.38,1510
Lime,2022-09-28,Denver Core - for Avs parade calcs,scooter,7968,7934,1748,1499.15,89.97,1545.9,5.32,5.15,64886.39,2116
Lime,2022-09-28,Denver Union Station,scooter,33,32,5,0.99,0.28,1.2,33.31,27.48,2501.45,44
Lime,2022-09-28,DTC (Denver),scooter,29,30,11,9.42,2.17,9.56,3.08,3.03,55641.94,18
Lime,2022-09-28,~EAP Boundary,scooter,128,129,54,47.78,3.55,48.79,2.68,2.62,41449.79,107
Lime,2022-09-28,~ECAP Boundary,scooter,1494,1453,321,254.38,14.89,263.58,5.87,5.67,28686.52,811
Lime,2022-09-28,Lawrence Pilot Block,scooter,47,44,7,4.54,3.66,4.84,10.35,9.72,9844.07,72
Lime,2022-09-28,Micromobility Parking Hubs (10m Buffer),scooter,16,18,0,0.32,0,0.38,50.08,41.73,1317.05,21
Lime,2022-09-28,Micromobility Parking Hubs (20m Buffer),scooter,54,56,0,1.42,0.3,1.72,38.04,31.46,1771.86,84
Lime,2022-09-28,Micromobility Parking Hubs (30m Buffer),scooter,108,132,9,6.96,0.35,7.64,15.52,14.14,3736.04,169
Lime,2022-09-28,Private Development For Analysis,scooter,1,1,2,1.49,0,1.5,0.67,0.67,32152.75,4
Lime,2022-09-28,Council District 10,scooter,1332,1310,306,236.25,16.21,244.23,5.64,5.45,27368.49,797
Lime,2022-09-28,Council District 11,scooter,0,0,0,0,1.74,0,,,75366,2
Lime,2022-09-28,Stephen's Rockies Gameday Area,scooter,760,780,55,50.17,4.72,54.44,15.15,13.96,9698.47,489
Lime,2022-09-28,Denver City Boundary,scooter,9079,9072,2340,2005.92,154.57,2060.01,4.53,4.41,71355.84,2616
Lime,2022-09-28,2401 Colfax Mobility Hub,all,2,2,0,0.04,0,0.05,44.71,36.72,1364.33,3
Lime,2022-09-28,Civic Center Station Mobility Hub,all,0,0,0,0,0,0,,,,0
Lime,2022-09-28,Opportunity Areas (4/13/21),all,2204,1958,1163,944.26,35.35,957.56,2.33,2.3,40438.81,2093
Lime,2022-09-28,15th St for 2023 TIP,all,782,833,66,63.99,5.53,68.39,12.22,11.43,10321.05,582
Lime,2022-09-28,Coor's Field ,all,306,332,35,25.28,2.33,26.86,12.1,11.39,9321.16,256
Lime,2022-09-28,Coor's Field Larger Area,all,728,740,88,70.14,4.74,73.96,10.38,9.84,11869.79,545
Lime,2022-09-28,Council District 1,all,1111,1148,597,507.23,17.16,514.05,2.19,2.16,43481.24,1042
Lime,2022-09-28,Council District 2,all,65,65,55,44.23,12.53,44.83,1.47,1.45,54493.34,90
Lime,2022-09-28,Council District 3,all,1005,956,446,362.95,17.21,368.96,2.77,2.72,37282.93,881
Lime,2022-09-28,Council District 4,all,109,116,51,41.93,9.74,42.64,2.6,2.56,46987.07,95
Lime,2022-09-28,Council District 5,all,145,161,84,72.44,6.74,73.48,2,1.97,42752.25,160
Lime,2022-09-28,Council District 6,all,291,309,127,114.88,10.51,117.47,2.53,2.48,45712.08,237
Lime,2022-09-28,Council District 7,all,613,627,372,302.06,24.83,306.06,2.03,2,43787.22,645
Lime,2022-09-28,Council District 8,all,260,280,153,127.25,20.13,128.92,2.04,2.02,48790.76,261
Lime,2022-09-28,Council District 9,all,5920,5878,1338,1125.68,60.01,1158.44,5.26,5.11,47515.48,2156
Lime,2022-09-28,Denver Core - for Avs parade calcs,all,9714,9658,2703,2233.16,117.4,2288.54,4.35,4.24,63465.06,3200
Lime,2022-09-28,Denver Union Station,all,44,46,8,3.14,0.39,3.41,14.03,12.91,4757.02,64
Lime,2022-09-28,DTC (Denver),all,30,33,11,9.62,2.37,9.76,3.12,3.07,51810.1,20
Lime,2022-09-28,~EAP Boundary,all,171,174,98,85.31,4.45,86.55,2,1.98,41692.17,186
Lime,2022-09-28,~ECAP Boundary,all,1847,1807,474,369.14,19.35,380.05,5,4.86,30157.82,1113
Lime,2022-09-28,Lawrence Pilot Block,all,60,56,10,6.94,3.54,7.28,8.65,8.24,10525.37,86
Lime,2022-09-28,Micromobility Parking Hubs (10m Buffer),all,20,24,0,0.51,0.04,0.6,38.94,33.32,1634.34,29
Lime,2022-09-28,Micromobility Parking Hubs (20m Buffer),all,65,67,1,2.5,0.32,2.84,26.01,22.85,2438.68,100
Lime,2022-09-28,Micromobility Parking Hubs (30m Buffer),all,137,154,10,8.95,0.42,9.72,15.3,14.09,3948.71,205
Lime,2022-09-28,Private Development For Analysis,all,1,1,2,1.44,0,1.45,0.69,0.69,31169.75,4
Lime,2022-09-28,Council District 10,all,1670,1653,496,382,22.96,391.74,4.37,4.26,30772.69,1137
Lime,2022-09-28,Council District 11,all,0,1,1,0.99,2.53,0.99,0,0,60777,5
Lime,2022-09-28,Stephen's Rockies Gameday Area,all,891,909,82,71.39,5.08,76.26,12.48,11.68,10884.93,607
Lime,2022-09-28,Denver City Boundary,all,11190,11188,3716,3077.37,205.31,3143.27,3.64,3.56,69549.57,4078
Lyft,2022-09-28,2401 Colfax Mobility Hub,e-bike,0,0,0,0,0,0,,,,0
Lyft,2022-09-28,Civic Center Station Mobility Hub,e-bike,0,0,0,0,0,0,,,,0
Lyft,2022-09-28,Opportunity Areas (4/13/21),e-bike,23,34,87,94.73,24.49,95.88,0.24,0.24,70551.44,146
Lyft,2022-09-28,15th St for 2023 TIP,e-bike,20,27,8,10.89,2.69,12.03,1.84,1.66,40467.34,29
Lyft,2022-09-28,Coor's Field ,e-bike,8,4,4,3.13,0.94,3.16,2.56,2.53,43907.88,8
Lyft,2022-09-28,Coor's Field Larger Area,e-bike,26,21,10,9.55,0.95,9.71,2.72,2.68,34890.35,26
Lyft,2022-09-28,Council District 1,e-bike,45,39,77,74.94,4.76,79.16,0.6,0.57,67508.66,102
Lyft,2022-09-28,Council District 2,e-bike,0,0,0,0,0,0,,,,0
Lyft,2022-09-28,Council District 3,e-bike,6,7,34,34.27,4.66,34.33,0.18,0.17,78213.51,43
Lyft,2022-09-28,Council District 4,e-bike,2,2,2,1.96,0.07,1.97,1.02,1.02,58493.33,3
Lyft,2022-09-28,Council District 5,e-bike,3,2,4,3.38,5.13,4.38,0.89,0.69,73545.8,10
Lyft,2022-09-28,Council District 6,e-bike,17,19,12,13.51,3.63,13.56,1.26,1.25,77933.58,19
Lyft,2022-09-28,Council District 7,e-bike,23,23,42,41.07,7.3,41.27,0.56,0.56,73316.88,57
Lyft,2022-09-28,Council District 8,e-bike,7,5,14,14.53,3.21,14.6,0.48,0.48,80704.26,19
Lyft,2022-09-28,Council District 9,e-bike,122,135,122,140.46,65.48,142.48,0.87,0.86,72624.85,245
Lyft,2022-09-28,Denver Core - for Avs parade calcs,e-bike,219,219,267,280.45,113.19,286.14,0.78,0.77,80403.58,423
Lyft,2022-09-28,Denver Union Station,e-bike,10,7,1,1.18,0.99,1.29,8.5,7.78,23452.62,8
Lyft,2022-09-28,DTC (Denver),e-bike,0,0,0,0,0,0,,,,0
Lyft,2022-09-28,~EAP Boundary,e-bike,2,2,5,4.75,3.15,4.76,0.42,0.42,85371.38,8
Lyft,2022-09-28,~ECAP Boundary,e-bike,35,40,41,38.19,33.02,39.46,0.92,0.89,64769.56,95
Lyft,2022-09-28,Lawrence Pilot Block,e-bike,0,0,0,0,0,0,,,,0
Lyft,2022-09-28,Micromobility Parking Hubs (10m Buffer),e-bike,5,8,1,0.76,0.99,0.81,6.61,6.18,18896.88,8
Lyft,2022-09-28,Micromobility Parking Hubs (20m Buffer),e-bike,10,10,1,1.64,2.96,1.77,6.08,5.64,28387.14,14
Lyft,2022-09-28,Micromobility Parking Hubs (30m Buffer),e-bike,19,11,6,6.32,2.96,6.5,3.01,2.92,30837.15,26
Lyft,2022-09-28,Private Development For Analysis,e-bike,0,0,0,0,0,0,,,,0
Lyft,2022-09-28,Council District 10,e-bike,34,28,40,36.51,33.7,37.75,0.93,0.9,64525.5,94
Lyft,2022-09-28,Council District 11,e-bike,0,0,0,0,0,0,,,,0
Lyft,2022-09-28,Stephen's Rockies Gameday Area,e-bike,27,20,12,13.66,3.59,13.88,1.98,1.95,43815.59,34
Lyft,2022-09-28,Denver City Boundary,e-bike,259,260,346,359.63,127.94,368.51,0.72,0.7,81640,516
Lyft,2022-09-28,2401 Colfax Mobility Hub,scooter,0,0,0,0,0,0,,,,0
Lyft,2022-09-28,Civic Center Station Mobility Hub,scooter,1,1,0,0.01,0,0.01,140.03,107.46,308.5,2
Lyft,2022-09-28,Opportunity Areas (4/13/21),scooter,738,687,738,662.2,49.76,667.75,1.11,1.11,51475.58,1195
Lyft,2022-09-28,15th St for 2023 TIP,scooter,390,395,47,44.44,8.33,46.28,8.78,8.43,15249.08,299
Lyft,2022-09-28,Coor's Field ,scooter,134,126,9,13.1,3.93,13.67,10.23,9.8,11678.75,126
Lyft,2022-09-28,Coor's Field Larger Area,scooter,419,412,26,39.04,10.51,40.83,10.73,10.26,13092.32,327
Lyft,2022-09-28,Council District 1,scooter,644,644,459,403.35,30.87,406.73,1.6,1.58,52766.11,711
Lyft,2022-09-28,Council District 2,scooter,0,0,1,0.9,1.63,0.9,0,0,54593.5,4
Lyft,2022-09-28,Council District 3,scooter,280,279,345,300.94,14.21,304.62,0.93,0.92,52565.25,518
Lyft,2022-09-28,Council District 4,scooter,2,3,0,0.51,0.91,0.92,3.96,2.17,30496.75,4
Lyft,2022-09-28,Council District 5,scooter,64,57,55,46.8,3.86,47.14,1.37,1.36,61647.04,71
Lyft,2022-09-28,Council District 6,scooter,88,92,39,34.15,5.03,34.56,2.58,2.55,49777.38,68
Lyft,2022-09-28,Council District 7,scooter,172,192,120,108.51,9.68,109.43,1.59,1.57,49093.69,208
Lyft,2022-09-28,Council District 8,scooter,40,49,49,45.67,6.14,46.1,0.88,0.87,60499.28,74
Lyft,2022-09-28,Council District 9,scooter,2800,2757,813,780.53,94.49,793.64,3.59,3.53,54664.78,1383
Lyft,2022-09-28,Denver Core - for Avs parade calcs,scooter,4509,4470,1769,1616.08,157.31,1640.97,2.79,2.75,70576.13,2171
Lyft,2022-09-28,Denver Union Station,scooter,38,30,2,2.05,0,2.26,18.53,16.81,4323.24,41
Lyft,2022-09-28,DTC (Denver),scooter,1,0,0,0,0,0,,207.19,0,1
Lyft,2022-09-28,~EAP Boundary,scooter,44,39,41,35.86,3.67,36.25,1.23,1.21,56928.18,60
Lyft,2022-09-28,~ECAP Boundary,scooter,826,828,229,195.56,26.55,200.95,4.22,4.11,33317.3,576
Lyft,2022-09-28,Lawrence Pilot Block,scooter,24,24,5,3.33,0.36,3.42,7.21,7.01,11377.14,28
Lyft,2022-09-28,Micromobility Parking Hubs (10m Buffer),scooter,24,51,1,1.47,0.07,1.55,16.37,15.45,4159.81,32
Lyft,2022-09-28,Micromobility Parking Hubs (20m Buffer),scooter,56,101,4,4.31,0.97,4.51,12.99,12.41,5927.95,77
Lyft,2022-09-28,Micromobility Parking Hubs (30m Buffer),scooter,93,118,6,7.49,1.19,7.83,12.41,11.87,6100.55,123
Lyft,2022-09-28,Private Development For Analysis,scooter,0,0,2,1.6,0.2,1.6,0,0,77926,2
Lyft,2022-09-28,Council District 10,scooter,745,754,223,194.84,23.96,199.81,3.82,3.73,33878.74,558
Lyft,2022-09-28,Council District 11,scooter,0,0,0,0,0,0,,,,0
Lyft,2022-09-28,Stephen's Rockies Gameday Area,scooter,505,484,48,53.05,12.69,55.24,9.52,9.14,15559.83,365
Lyft,2022-09-28,Denver City Boundary,scooter,4835,4828,2104,1916.33,190.78,1944,2.52,2.49,73438.64,2479
Lyft,2022-09-28,2401 Colfax Mobility Hub,all,0,0,0,0,0,0,,,,0
Lyft,2022-09-28,Civic Center Station Mobility Hub,all,1,1,0,0.01,0,0.01,142.11,108.82,304,2
Lyft,2022-09-28,Opportunity Areas (4/13/21),all,761,721,825,740.5,71.51,747.02,1.03,1.02,52317.66,1341
Lyft,2022-09-28,15th St for 2023 TIP,all,410,422,55,53.61,10.65,56.45,7.65,7.26,16928.01,328
Lyft,2022-09-28,Coor's Field ,all,142,130,13,15.81,4.73,16.4,8.98,8.66,13245.24,134
Lyft,2022-09-28,Coor's Field Larger Area,all,445,433,36,47.26,11.26,49.18,9.42,9.05,14323.43,353
Lyft,2022-09-28,Council District 1,all,689,683,536,466.83,34.85,473.97,1.48,1.45,53314.69,813
Lyft,2022-09-28,Council District 2,all,0,0,1,0.89,1.61,0.89,0,0,54076.25,4
Lyft,2022-09-28,Council District 3,all,286,286,379,328.64,18.28,332.33,0.87,0.86,53428.81,561
Lyft,2022-09-28,Council District 4,all,4,5,2,2.26,0.96,2.68,1.77,1.49,39809.57,7
Lyft,2022-09-28,Council District 5,all,67,59,59,49.38,8.44,50.62,1.36,1.32,61676.68,81
Lyft,2022-09-28,Council District 6,all,105,111,51,45.98,8.24,46.44,2.28,2.26,53849.33,87
Lyft,2022-09-28,Council District 7,all,195,215,162,144.45,16.15,145.53,1.35,1.34,52361.34,265
Lyft,2022-09-28,Council District 8,all,47,54,63,58.32,9,58.8,0.81,0.8,62539.75,93
Lyft,2022-09-28,Council District 9,all,2922,2892,935,898.23,152.75,912.98,3.25,3.2,55777.08,1628
Lyft,2022-09-28,Denver Core - for Avs parade calcs,all,4728,4689,2036,1851.55,258,1881.22,2.55,2.51,70264.07,2594
Lyft,2022-09-28,Denver Union Station,all,48,37,3,3.12,0.9,3.42,15.4,14.05,7079.1,49
Lyft,2022-09-28,DTC (Denver),all,1,0,0,0,0,0,,211.76,0,1
Lyft,2022-09-28,~EAP Boundary,all,46,41,46,39.78,6.47,40.17,1.16,1.15,58762.65,68
Lyft,2022-09-28,~ECAP Boundary,all,861,868,270,228.07,55.99,234.53,3.78,3.67,36575.95,671
Lyft,2022-09-28,Lawrence Pilot Block,all,24,24,5,3.28,0.35,3.38,7.31,7.11,11224.68,28
Lyft,2022-09-28,Micromobility Parking Hubs (10m Buffer),all,29,59,2,2.15,0.97,2.28,13.49,12.72,6739.5,40
Lyft,2022-09-28,Micromobility Parking Hubs (20m Buffer),all,66,111,5,5.77,3.63,6.08,11.43,10.85,8926.16,91
Lyft,2022-09-28,Micromobility Parking Hubs (30m Buffer),all,112,129,12,13.11,3.85,13.6,8.55,8.24,9831.26,149
Lyft,2022-09-28,Private Development For Analysis,all,0,0,2,1.58,0.2,1.58,0,0,77098,2
Lyft,2022-09-28,Council District 10,all,779,782,263,225.92,54.12,231.94,3.45,3.36,37108.71,652
Lyft,2022-09-28,Council District 11,all,0,0,0,0,0,0,,,,0
Lyft,2022-09-28,Stephen's Rockies Gameday Area,all,532,504,60,64.76,15.79,67.12,8.21,7.93,17441.81,399
Lyft,2022-09-28,Denver City Boundary,all,5094,5088,2450,2220.16,304.39,2255.44,2.29,2.26,72828.48,2995
Lime,2022-09-29,2401 Colfax Mobility Hub,e-bike,0,0,0,0,0,0,,,,0
Lime,2022-09-29,Civic Center Station Mobility Hub,e-bike,1,1,0,0,0,0,,,,0
Lime,2022-09-29,Opportunity Areas (4/13/21),e-bike,527,488,407,393.44,11.65,397.92,1.34,1.32,50946.61,687
Lime,2022-09-29,15th St for 2023 TIP,e-bike,130,146,23,26.83,1.35,27.72,4.85,4.69,19018.05,128
Lime,2022-09-29,Coor's Field ,e-bike,54,64,5,10.38,0.04,10.69,5.2,5.05,16082.52,56
Lime,2022-09-29,Coor's Field Larger Area,e-bike,107,134,21,31.25,1.1,32.01,3.42,3.34,22544.96,124
Lime,2022-09-29,Council District 1,e-bike,254,238,249,229.86,5.54,231.86,1.11,1.1,58110.75,350
Lime,2022-09-29,Council District 2,e-bike,32,26,18,17.74,1.31,18.04,1.8,1.77,53108.87,31
Lime,2022-09-29,Council District 3,e-bike,243,232,158,151.1,3.32,153.14,1.61,1.59,47819.87,279
Lime,2022-09-29,Council District 4,e-bike,34,33,17,15.76,5.17,16.04,2.16,2.12,60277.9,30
Lime,2022-09-29,Council District 5,e-bike,42,44,41,39.79,2.84,40.26,1.06,1.04,60383.46,61
Lime,2022-09-29,Council District 6,e-bike,92,92,55,51.03,4.87,52.76,1.8,1.74,56826.13,85
Lime,2022-09-29,Council District 7,e-bike,163,171,143,139.02,8.38,140.66,1.17,1.16,55372,230
Lime,2022-09-29,Council District 8,e-bike,93,102,69,71.3,5.69,72.04,1.3,1.29,63357.94,105
Lime,2022-09-29,Council District 9,e-bike,936,958,440,430.87,14.69,437.56,2.17,2.14,57542.8,669
Lime,2022-09-29,Denver Core - for Avs parade calcs,e-bike,1744,1719,928,890.38,34.61,903.56,1.96,1.93,74205.39,1077
Lime,2022-09-29,Denver Union Station,e-bike,7,6,3,2.55,0.21,2.61,2.74,2.68,15897.13,15
Lime,2022-09-29,DTC (Denver),e-bike,4,6,1,1.33,0.98,1.36,3.02,2.95,49750,4
Lime,2022-09-29,~EAP Boundary,e-bike,45,41,52,48.34,1.51,48.76,0.93,0.92,62416.91,69
Lime,2022-09-29,~ECAP Boundary,e-bike,329,312,151,130.85,6.57,133.41,2.51,2.47,40800.13,291
Lime,2022-09-29,Lawrence Pilot Block,e-bike,6,8,5,2.11,0.08,2.2,2.84,2.73,18923.5,10
Lime,2022-09-29,Micromobility Parking Hubs (10m Buffer),e-bike,2,5,2,1.33,0.01,1.33,1.5,1.5,16637.86,7
Lime,2022-09-29,Micromobility Parking Hubs (20m Buffer),e-bike,6,11,3,2.25,0.02,2.3,2.66,2.61,12255,16
Lime,2022-09-29,Micromobility Parking Hubs (30m Buffer),e-bike,20,28,6,5.52,0.02,5.64,3.62,3.54,14509.61,33
Lime,2022-09-29,Private Development For Analysis,e-bike,0,0,0,0.37,0,0.37,0,0,32208,1
Lime,2022-09-29,Council District 10,e-bike,326,314,167,152.26,9.17,154.73,2.14,2.11,45285.38,308
Lime,2022-09-29,Council District 11,e-bike,1,0,2,1.65,0.98,1.65,0.61,0.6,75558.33,3
Lime,2022-09-29,Stephen's Rockies Gameday Area,e-bike,125,149,23,35.59,1.16,36.43,3.51,3.43,22520.71,141
Lime,2022-09-29,Denver City Boundary,e-bike,2215,2208,1355,1296.19,61.03,1314.54,1.71,1.69,80927.31,1449
Lime,2022-09-29,2401 Colfax Mobility Hub,scooter,1,0,0,0,0,0,,,,0
Lime,2022-09-29,Civic Center Station Mobility Hub,scooter,1,0,0,0,0,0,,,,0
Lime,2022-09-29,Opportunity Areas (4/13/21),scooter,1741,1640,755,656.66,20.94,666.99,2.65,2.61,38745.8,1511
Lime,2022-09-29,15th St for 2023 TIP,scooter,602,646,43,40.15,4.77,44.04,14.99,13.67,9154.14,424
Lime,2022-09-29,Coor's Field ,scooter,327,361,14,17.29,3.9,19.1,18.92,17.12,7013.82,261
Lime,2022-09-29,Coor's Field Larger Area,scooter,756,816,40,47.26,5.88,51.25,16,14.75,9330.98,492
Lime,2022-09-29,Council District 1,scooter,969,968,382,312.95,11.7,318.76,3.1,3.04,40417.35,694
Lime,2022-09-29,Council District 2,scooter,43,45,28,26.65,9.22,26.98,1.61,1.59,51643.43,60
Lime,2022-09-29,Council District 3,scooter,702,703,314,275.05,9.91,279.42,2.55,2.51,38772.97,635
Lime,2022-09-29,Council District 4,scooter,65,65,34,27.14,11.2,27.46,2.4,2.37,57108.09,58
Lime,2022-09-29,Council District 5,scooter,135,149,54,50.73,5.09,51.73,2.66,2.61,42303.08,114
Lime,2022-09-29,Council District 6,scooter,228,230,73,68.24,8.67,69.5,3.34,3.28,47467.88,140
Lime,2022-09-29,Council District 7,scooter,528,531,208,173.63,13,176.9,3.04,2.98,41992.32,384
Lime,2022-09-29,Council District 8,scooter,219,242,75,73.47,12.72,74.89,2.98,2.92,48990.82,152
Lime,2022-09-29,Council District 9,scooter,5032,5011,880,778.13,45.38,806.54,6.47,6.24,46262.49,1538
Lime,2022-09-29,Denver Core - for Avs parade calcs,scooter,8129,8074,1756,1503.87,80.68,1551.14,5.41,5.24,63914.57,2142
Lime,2022-09-29,Denver Union Station,scooter,50,28,6,2.54,0.54,2.86,19.71,17.49,4587,58
Lime,2022-09-29,DTC (Denver),scooter,21,22,8,7.46,5.42,7.56,2.81,2.78,69568.56,16
Lime,2022-09-29,~EAP Boundary,scooter,143,168,50,49.53,2.84,50.52,2.89,2.83,39012.3,116
Lime,2022-09-29,~ECAP Boundary,scooter,1487,1464,327,245.03,12.83,254.25,6.07,5.85,28526.19,781
Lime,2022-09-29,Lawrence Pilot Block,scooter,58,49,6,4.35,3.91,4.79,13.32,12.1,9278.65,77
Lime,2022-09-29,Micromobility Parking Hubs (10m Buffer),scooter,15,22,1,0.55,0,0.65,27.43,22.94,1350.29,35
Lime,2022-09-29,Micromobility Parking Hubs (20m Buffer),scooter,68,67,3,3.11,0.11,3.47,21.85,19.59,2705.81,103
Lime,2022-09-29,Micromobility Parking Hubs (30m Buffer),scooter,130,159,5,6.43,0.29,7.24,20.21,17.95,3171.87,183
Lime,2022-09-29,Private Development For Analysis,scooter,2,1,1,0.95,0,0.96,2.11,2.08,20587.75,4
Lime,2022-09-29,Council District 10,scooter,1339,1318,282,213.11,15.95,221.58,6.28,6.04,26636.82,743
Lime,2022-09-29,Council District 11,scooter,0,0,0,0,1.73,0,,,74781,2
Lime,2022-09-29,Stephen's Rockies Gameday Area,scooter,855,916,44,57.21,6.58,61.9,14.94,13.81,10187.09,541
Lime,2022-09-29,Denver City Boundary,scooter,9259,9266,2329,1998.75,145.45,2053.39,4.63,4.51,70547.82,2626
Lime,2022-09-29,2401 Colfax Mobility Hub,all,1,0,0,0,0,0,,,,0
Lime,2022-09-29,Civic Center Station Mobility Hub,all,2,1,0,0,0,0,,,,0
Lime,2022-09-29,Opportunity Areas (4/13/21),all,2268,2128,1162,974.71,30.41,988.26,2.33,2.29,39509.93,2198
Lime,2022-09-29,15th St for 2023 TIP,all,732,792,66,61.11,5.73,65.55,11.98,11.17,10462.09,552
Lime,2022-09-29,Coor's Field ,all,381,425,19,25.21,3.81,27.2,15.11,14.01,7909.18,317
Lime,2022-09-29,Coor's Field Larger Area,all,863,950,61,72.02,6.64,76.48,11.98,11.28,11033.15,616
Lime,2022-09-29,Council District 1,all,1223,1206,631,502.02,16.19,509.21,2.44,2.4,42886.62,1044
Lime,2022-09-29,Council District 2,all,75,71,46,41.06,10.06,41.63,1.83,1.8,48535.51,91
Lime,2022-09-29,Council District 3,all,945,935,472,396.53,12.48,402.38,2.38,2.35,38663.6,914
Lime,2022-09-29,Council District 4,all,99,98,51,39.83,15.27,40.37,2.49,2.45,54107.08,88
Lime,2022-09-29,Council District 5,all,177,193,95,83.37,7.39,84.71,2.12,2.09,44811.74,175
Lime,2022-09-29,Council District 6,all,320,322,128,110.15,12.67,112.82,2.91,2.84,47160.55,225
Lime,2022-09-29,Council District 7,all,691,702,351,287.94,19.78,292.43,2.4,2.36,43301.77,614
Lime,2022-09-29,Council District 8,all,312,344,144,132.58,17.19,134.54,2.35,2.32,50347.49,257
Lime,2022-09-29,Council District 9,all,5968,5969,1320,1122.33,56.79,1154.93,5.32,5.17,46160.27,2207
Lime,2022-09-29,Denver Core - for Avs parade calcs,all,9873,9793,2684,2222.5,108.24,2278.47,4.44,4.33,62558.42,3219
Lime,2022-09-29,Denver Union Station,all,57,34,9,4.66,0.73,5.01,12.24,11.37,6375.47,73
Lime,2022-09-29,DTC (Denver),all,25,28,9,8.34,6.06,8.46,3,2.95,62206.75,20
Lime,2022-09-29,~EAP Boundary,all,188,209,102,89.73,4.02,91.01,2.1,2.07,43783.99,185
Lime,2022-09-29,~ECAP Boundary,all,1816,1776,478,351.26,18.17,362.18,5.17,5.01,29774.86,1072
Lime,2022-09-29,Lawrence Pilot Block,all,64,57,11,5.98,3.85,6.47,10.7,9.89,9760.23,87
Lime,2022-09-29,Micromobility Parking Hubs (10m Buffer),all,17,27,3,1.66,0.01,1.76,10.24,9.64,3441.21,42
Lime,2022-09-29,Micromobility Parking Hubs (20m Buffer),all,74,78,6,4.88,0.12,5.26,15.17,14.07,3632.16,119
Lime,2022-09-29,Micromobility Parking Hubs (30m Buffer),all,150,187,11,10.88,0.3,11.75,13.79,12.76,4468.98,216
Lime,2022-09-29,Private Development For Analysis,all,2,1,1,1.23,0,1.24,1.63,1.62,21275.2,5
Lime,2022-09-29,Council District 10,all,1665,1632,449,338.72,23.47,348.84,4.92,4.77,29774.58,1051
Lime,2022-09-29,Council District 11,all,1,0,2,1.44,2.52,1.44,0.7,0.69,68292.2,5
Lime,2022-09-29,Stephen's Rockies Gameday Area,all,980,1065,67,85.09,7.38,90.26,11.52,10.86,11714.17,682
Lime,2022-09-29,Denver City Boundary,all,11474,11474,3684,3051.98,193.85,3119.28,3.76,3.68,68819.58,4075
Lyft,2022-09-29,2401 Colfax Mobility Hub,e-bike,0,0,0,0,0,0,,,,0
Lyft,2022-09-29,Civic Center Station Mobility Hub,e-bike,0,0,0,0,0,0,,,,0
